Produto1,Regiao,UF,Textbox76,Textbox77,Textbox78,Textbox79,Textbox80,Textbox81,Textbox82,Textbox83,Textbox84,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox38,Textbox40,Textbox41,Textbox44,Textbox46,Textbox47,Textbox48,Textbox49,Textbox74,Textbox75,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox98,Textbox99,Textbox100,Textbox101,Textbox57,Textbox58,Textbox59,Textbox60,Textbox61,Textbox62,Textbox63,Textbox64,Textbox65,Textbox66,Textbox67,Textbox68,Textbox69,Textbox70
TOMATE,CENTRO-OESTE,DF,"67,8",101,"3.661.002,00","55.111,02","0,2",1,"16.588,41","0,2",1,"16.588,41","10.389,90","0,0",0,"0,00","183,7",191,"7.458.337,02","112.925,25","1,3",3,"53.229,76","1,3",3,"53.229,76","37.356,36","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TOMATE,CENTRO-OESTE,GO,"66,3",50,"2.366.497,34","33.405,44","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","183,7",191,"7.458.337,02","112.925,25","1,3",3,"53.229,76","1,3",3,"53.229,76","37.356,36","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TOMATE,CENTRO-OESTE,MS,"37,6",29,"999.417,59","18.086,55","1,2",2,"36.641,35","1,2",2,"36.641,35","26.966,46","0,0",0,"0,00","183,7",191,"7.458.337,02","112.925,25","1,3",3,"53.229,76","1,3",3,"53.229,76","37.356,36","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TOMATE,CENTRO-OESTE,MT,"12,1",11,"431.420,09","6.322,24","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","183,7",191,"7.458.337,02","112.925,25","1,3",3,"53.229,76","1,3",3,"53.229,76","37.356,36","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TOMATE,NORTE,RO,"13,2",18,"695.562,12","10.487,17","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","13,9",19,"734.990,81","11.276,29","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
TOMATE,NORTE,RR,"0,7",1,"39.428,69","789,12","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","13,9",19,"734.990,81","11.276,29","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.931,5",12.251,"423.031.723,76","6.862.881,41","681,3",638,"28.036.415,50","533,8",502,"22.063.919,56","12.756.035,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUDESTE,SP,"17.430,1",2.102,"132.883.734,97","3.925.073,29","162,2",10,"1.230.237,01","69,8",5,"551.633,42","107.932,10","0,0",0,"0,00","18.066,0",2.205,"136.831.376,21","4.038.955,55","190,2",12,"1.369.212,69","81,8",6,"645.449,42","196.846,35","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUDESTE,MG,"404,2",39,"2.806.647,30","83.563,45","12,0",1,"93.816,00","12,0",1,"93.816,00","88.914,25","0,0",0,"0,00","18.066,0",2.205,"136.831.376,21","4.038.955,55","190,2",12,"1.369.212,69","81,8",6,"645.449,42","196.846,35","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUDESTE,RJ,"140,0",38,"681.533,40","18.748,00","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","18.066,0",2.205,"136.831.376,21","4.038.955,55","190,2",12,"1.369.212,69","81,8",6,"645.449,42","196.846,35","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUDESTE,ES,"91,8",26,"459.460,54","11.570,81","16,0",1,"45.159,68","0,0",0,"0,00","0,00","0,0",0,"0,00","18.066,0",2.205,"136.831.376,21","4.038.955,55","190,2",12,"1.369.212,69","81,8",6,"645.449,42","196.846,35","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUL,PR,"7.152,7",502,"36.353.579,32","1.187.399,90","239,1",16,"992.638,37","207,5",12,"842.569,26","558.565,34","0,0",0,"0,00","12.232,2",2.125,"66.304.804,99","2.011.433,30","1.010,1",235,"5.697.095,69","823,3",192,"4.695.702,06","3.048.133,74","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUL,RS,"4.896,1",1.581,"29.045.921,13","798.850,28","758,6",215,"4.621.703,34","608,3",177,"3.797.048,32","2.464.496,29","0,0",0,"0,00","12.232,2",2.125,"66.304.804,99","2.011.433,30","1.010,1",235,"5.697.095,69","823,3",192,"4.695.702,06","3.048.133,74","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,SUL,SC,"183,4",42,"905.304,54","25.183,12","12,4",4,"82.753,98","7,4",3,"56.084,48","25.072,11","0,0",0,"0,00","12.232,2",2.125,"66.304.804,99","2.011.433,30","1.010,1",235,"5.697.095,69","823,3",192,"4.695.702,06","3.048.133,74","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORDESTE,BA,"2.181,7",241,"9.311.482,86","280.041,40","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","4.374,1",801,"18.836.198,13","524.880,00","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORDESTE,SE,"2.047,1",505,"9.011.392,75","234.154,87","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","4.374,1",801,"18.836.198,13","524.880,00","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORDESTE,AL,"140,8",51,"494.342,14","10.363,14","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","4.374,1",801,"18.836.198,13","524.880,00","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORDESTE,PB,"4,3",3,"13.071,71","261,49","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","4.374,1",801,"18.836.198,13","524.880,00","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORDESTE,CE,"0,2",1,"5.908,67","59,10","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","4.374,1",801,"18.836.198,13","524.880,00","13,8",2,"65.575,24","13,8",2,"65.575,24","38.103,65","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORTE,RO,"54,8",7,"565.924,83","9.831,01","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","131,5",26,"875.611,10","16.311,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORTE,PA,"49,4",16,"201.723,89","4.320,60","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","131,5",26,"875.611,10","16.311,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,NORTE,AM,"27,4",3,"107.962,38","2.159,61","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","131,5",26,"875.611,10","16.311,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
LARANJA,CENTRO-OESTE,MT,"14,0",2,"53.275,74","1.065,88","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,0",2,"53.275,74","1.065,88","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","34.817,8",5.159,"222.901.266,17","6.592.645,95","1.214,1",249,"7.131.883,62","918,8",200,"5.406.726,72","3.283.083,74","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUL,SC,"9.205,5",1.738,"62.109.094,14","1.690.837,82","301,6",57,"2.667.072,91","270,6",51,"2.452.790,74","1.298.388,45","0,0",0,"0,00","13.478,8",2.798,"95.530.853,65","2.608.731,25","569,5",98,"5.102.234,72","536,5",91,"4.860.848,55","2.596.210,01","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUL,RS,"2.822,0",795,"22.707.917,70","609.960,88","25,2",9,"278.086,55","23,2",8,"250.982,55","125.642,16","0,0",0,"0,00","13.478,8",2.798,"95.530.853,65","2.608.731,25","569,5",98,"5.102.234,72","536,5",91,"4.860.848,55","2.596.210,01","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUL,PR,"1.451,3",265,"10.713.841,81","307.932,55","242,7",32,"2.157.075,26","242,7",32,"2.157.075,26","1.172.179,40","0,0",0,"0,00","13.478,8",2.798,"95.530.853,65","2.608.731,25","569,5",98,"5.102.234,72","536,5",91,"4.860.848,55","2.596.210,01","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUDESTE,MG,"3.548,7",1.085,"36.685.295,94","795.374,83","39,7",5,"425.253,24","1,4",1,"10.645,39","6.607,83","0,0",0,"0,00","8.363,4",2.420,"76.163.311,64","1.817.098,09","169,1",24,"1.324.764,01","81,4",14,"629.566,22","411.871,10","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUDESTE,ES,"2.863,8",838,"20.961.480,65","494.332,05","88,6",13,"537.139,75","66,4",10,"470.543,43","353.128,20","0,0",0,"0,00","8.363,4",2.420,"76.163.311,64","1.817.098,09","169,1",24,"1.324.764,01","81,4",14,"629.566,22","411.871,10","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUDESTE,SP,"1.652,5",415,"16.553.577,18","476.159,08","40,8",6,"362.371,02","13,6",3,"148.377,40","52.135,07","0,0",0,"0,00","8.363,4",2.420,"76.163.311,64","1.817.098,09","169,1",24,"1.324.764,01","81,4",14,"629.566,22","411.871,10","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,SUDESTE,RJ,"298,4",82,"1.962.957,87","51.232,13","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","8.363,4",2.420,"76.163.311,64","1.817.098,09","169,1",24,"1.324.764,01","81,4",14,"629.566,22","411.871,10","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,BA,"1.631,6",549,"28.639.881,76","459.996,32","1,5",1,"26.897,81","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,PE,"953,2",508,"11.727.966,36","172.833,98","6,6",3,"115.201,20","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,CE,"547,2",189,"6.701.075,42","98.085,62","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,PI,"141,1",26,"1.504.508,54","20.556,44","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,RN,"103,3",20,"885.948,77","10.267,18","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,AL,"86,8",45,"730.423,76","8.244,14","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,PB,"23,0",11,"154.443,97","2.294,79","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORDESTE,MA,"2,0",2,"26.501,00","495,78","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.488,3",1.350,"50.370.749,58","772.774,25","8,0",4,"142.099,01","3,3",1,"51.102,53","5.005,69","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORTE,RR,"284,1",45,"2.380.736,67","51.388,36","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","471,2",123,"4.203.594,39","97.757,43","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORTE,AC,"89,6",27,"882.910,86","24.057,31","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","471,2",123,"4.203.594,39","97.757,43","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORTE,AM,"54,4",32,"506.178,50","10.533,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","471,2",123,"4.203.594,39","97.757,43","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORTE,RO,"25,1",13,"271.939,80","8.021,67","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","471,2",123,"4.203.594,39","97.757,43","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BANANA,NORTE,PA,"15,9",5,"144.689,70","3.413,84","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","471,2",123,"4.203.594,39","97.757,43","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","26.150,7",6.758,"229.509.691,15","5.364.156,38","747,7",128,"6.644.178,08","622,3",108,"5.616.597,64","3.066.922,64","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
